번호,시간,회사명,종목코드,공시제목,제출인
58,2017-03-02 13:59,리드,197210,소송등의판결ㆍ결정,리드
57,2017-03-02 09:35,WI,73570,[정정]내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,더블유아이
56,2017-02-28 17:59,WI,73570,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],더블유아이
55,2017-02-28 17:45,씨엔플러스,115530,[정정]내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,씨엔플러스
54,2017-02-28 16:52,이엠네트웍스,87730,대표이사변경,이엠네트웍스
53,2017-02-28 15:36,리드,197210,소송등의판결ㆍ결정,리드
52,2017-02-28 15:21,디에스티,33430,대표이사변경,디에스티
51,2017-02-27 17:56,에너토크,19990,소송 등의 제기ㆍ신청(경영권 분쟁 소송),에너토크
50,2017-02-27 17:44,아이엠텍,226350,소송등의제기ㆍ신청(일정금액 이상의 청구),아이엠텍
49,2017-02-27 17:19,휴젤,145020,소송등의판결ㆍ결정,휴젤
48,2017-02-23 17:34,폴라리스우노,114630,소송 등의 제기ㆍ신청(경영권 분쟁 소송)[정],폴라리스우노
47,2017-02-23 17:06,리드,197210,소송 등의 제기ㆍ신청(경영권 분쟁 소송),리드
46,2017-02-23 10:54,우전,52270,[정정]내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,우전
45,2017-02-22 15:32,리드,197210,소송 등의 제기ㆍ신청(경영권 분쟁 소송),리드
44,2017-02-16 16:21,테라사이언스,73640,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,테라사이언스
43,2017-02-16 15:39,신양오라컴,86830,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],신양오라컴디스플레이
42,2017-02-16 15:11,케이에스피,73010,회생계획 인가[정],케이에스피
41,2017-02-16 11:18,디에스티,33430,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],디에스티
40,2017-02-15 15:23,썬코어,51170,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,썬코어
39,2017-02-15 13:53,나노스,151910,회생절차 종결결정,나노스
38,2017-02-14 15:56,이지홀딩스,35810,대표이사변경,이지홀딩스
37,2017-02-14 07:09,씨엔플러스,115530,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],씨엔플러스
36,2017-02-13 15:22,에스씨디,42110,소송등의제기ㆍ신청(일정금액 이상의 청구),에스씨디
35,2017-02-10 17:54,스틸플라워,87220,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,스틸플라워
34,2017-02-10 17:48,중앙디앤엠,51980,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생,중앙디앤엠
33,2017-02-09 17:59,우전,52270,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],우전
32,2017-02-09 17:08,오리엔탈정공,14940,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],오리엔탈정공
31,2017-02-09 16:14,한국정밀기계,101680,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],한국정밀기계
30,2017-02-08 17:48,에스엘바이오닉스,214310,소송 등의 제기ㆍ신청(경영권 분쟁 소송),에스엘바이오닉스
29,2017-02-08 15:34,리드,197210,소송 등의 제기ㆍ신청(경영권 분쟁 소송),리드
28,2017-02-08 11:32,바이오빌,65940,대표이사변경,바이오빌
27,2017-02-07 17:53,나노스,151910,회생절차 종결신청,나노스
26,2017-02-07 17:12,대한그린파워,60900,대표이사변경,대한그린파워
25,2017-02-03 14:54,나노스,151910,대표이사변경,나노스
24,2017-02-02 16:21,엘아이에스,138690,소송등의판결ㆍ결정(일정금액 이상의 청구),엘아이에스
23,2017-02-01 17:34,코세스,89890,내부결산시점 관리종목 지정 또는 상장폐지 사유 발생[정],코세스
22,2017-02-01 16:58,스킨앤스킨,159910,대표이사변경,스킨앤스킨
21,2017-01-26 07:02,유니셈,36200,소송등의판결ㆍ결정,유니셈
20,2017-01-25 17:44,휴젤,145020,소송 등의 제기ㆍ신청(경영권 분쟁 소송),휴젤
19,2017-01-23 16:54,에스에프씨,112240,대표이사변경,에스에프씨
18,2017-01-23 15:28,디엠티,134580,대표이사변경,디엠티
17,2017-01-20 16:01,에스엔유,80000,대표이사변경,에스엔유프리시젼
16,2017-01-19 13:14,누리플랜,69140,소송등의판결ㆍ결정(일정금액 이상의 청구),누리플랜
15,2017-01-16 17:30,썬코어,51170,대출원리금 연체사실 발생,썬코어
14,2017-01-13 15:46,동아엘텍,88130,대표이사변경,동아엘텍
13,2017-01-12 17:33,씨아이에스,222080,대표이사변경,씨아이에스
12,2017-01-12 17:32,리드,197210,소송등의판결ㆍ결정,리드
11,2017-01-11 17:33,신텍,99660,소송등의제기ㆍ신청(일정금액 이상의 청구),신텍
10,2017-01-10 18:05,휴맥스,115160,소송등의판결ㆍ결정(일정금액 이상의 청구),휴맥스
9,2017-01-03 17:40,동양이엔피,79960,대표이사변경,동양이엔피
8,2017-01-03 17:25,씨엔플러스,115530,[정정]대표이사변경,씨엔플러스
7,2017-01-03 15:54,씨엔플러스,115530,대표이사변경[정],씨엔플러스
6,2017-01-02 17:04,에이비프로바이오,195990,대표이사변경,에이비프로바이오
5,2017-01-02 16:33,신진에스엠,138070,대표이사변경,신진에스엠
4,2017-01-02 15:53,원익홀딩스,30530,대표이사변경(자회사의 주요경영사항),원익홀딩스
3,2017-01-02 15:50,원익IPS,240810,대표이사변경,원익아이피에스
2,2017-01-02 11:28,덕신하우징,90410,대표이사변경,덕신하우징
1,2017-01-02 10:29,스페코,13810,대표이사변경,스페코
609,2018-12-31 14:52,파인넥스,123260,대표이사변경,파인넥스
608,2018-12-31 14:34,EMW,79190,대표이사변경,이엠따블유
607,2018-12-31 13:20,바이오솔루션,86820,대표이사변경,바이오솔루션
606,2018-12-31 09:44,THQ,192410,회생절차 종결결정,더에이치큐
605,2018-12-28 17:58,이큐셀,160600,[정정]소송등의판결ㆍ결정(일정금액 이상의 청구),이큐셀
604,2018-12-28 17:58,이큐셀,160600,[정정]소송등의판결ㆍ결정(자율공시:일정금액미만의청구),이큐셀
603,2018-12-28 17:55,이노와이즈,86250,대표이사변경,화신테크
602,2018-12-28 16:08,디에스티,33430,소송등의판결ㆍ결정(일정금액 이상의 청구),디에스티
601,2018-12-28 14:23,쎄트렉아이,99320,대표이사변경,쎄트렉아이
600,2018-12-26 17:05,바이오빌,65940,대표이사변경,바이오빌
599,2018-12-26 16:52,오성첨단소재,52420,대표이사변경,오성첨단소재
598,2018-12-26 09:29,덴티스,261200,대표이사변경,덴티스
597,2018-12-24 17:20,화진,134780,소송등의판결ㆍ결정,에스엠화진
596,2018-12-24 17:16,상상인인더스트리,101000,[정정]회생계획 인가[정],상상인인더스트리
595,2018-12-24 10:55,신일제약,12790,대표이사변경,신일제약
594,2018-12-21 18:45,상상인인더스트리,101000,대표이사변경,상상인인더스트리
593,2018-12-21 18:45,상상인인더스트리,101000,회생계획 인가[정],상상인인더스트리
592,2018-12-21 18:33,화진,134780,소송등의판결ㆍ결정,에스엠화진
591,2018-12-21 18:18,화진,134780,횡령ㆍ배임 혐의 진행사항,에스엠화진
590,2018-12-21 17:56,비츠로시스,54220,대표이사변경,비츠로시스
589,2018-12-21 17:42,인콘,83640,대표이사변경,인콘
588,2018-12-21 16:59,THQ,192410,회생절차 종결신청,더에이치큐
587,2018-12-21 15:41,나라엠앤디,51490,대표이사변경,나라엠앤디
586,2018-12-21 14:00,이노메트리,302430,소송등의제기ㆍ신청(일정금액 이상의 청구),이노메트리
585,2018-12-20 17:58,휴온스블러썸,263920,대표이사변경,휴온스블러썸
584,2018-12-20 17:12,세원,234100,대표이사변경,세원
583,2018-12-20 12:04,썬텍,122800,[정정]대표이사변경,썬테크놀로지스
582,2018-12-19 16:40,화진,134780,소송 등의 제기ㆍ신청(경영권 분쟁 소송),에스엠화진
581,2018-12-19 16:40,화진,134780,소송등의판결ㆍ결정,에스엠화진
580,2018-12-18 17:54,에스엠코어,7820,소송등의판결ㆍ결정(일정금액 이상의 청구),에스엠코어
579,2018-12-18 17:37,파인넥스,123260,대표이사변경,파인넥스
578,2018-12-17 16:07,씨엔플러스,115530,사채원리금미지급발생,씨엔플러스
577,2018-12-17 14:12,스킨앤스킨,159910,소송등의판결ㆍ결정,스킨앤스킨
576,2018-12-17 13:26,하이소닉,106080,대표이사변경,하이소닉
575,2018-12-14 17:03,바른전자,64520,횡령ㆍ배임혐의발생,바른전자
574,2018-12-14 16:14,신성델타테크,65350,대표이사변경,신성델타테크
573,2018-12-13 14:39,하이소닉,106080,[정정]횡령ㆍ배임혐의발생,하이소닉
572,2018-12-13 07:29,하이소닉,106080,[정정]횡령ㆍ배임혐의발생[정],하이소닉
571,2018-12-13 07:11,하이소닉,106080,횡령ㆍ배임혐의발생[정],하이소닉
570,2018-12-12 17:45,한양디지텍,78350,소송등의판결ㆍ결정(자율공시:일정금액미만의청구),한양디지텍
569,2018-12-11 17:55,에프티이앤이,65160,소송 등의 제기ㆍ신청(경영권 분쟁 소송),라임
568,2018-12-11 15:42,신진에스엠,138070,[정정]대표이사변경,신진에스엠
567,2018-12-10 17:43,신진에스엠,138070,대표이사변경[정],신진에스엠
566,2018-12-10 16:20,GV,45890,대표이사변경,금빛
565,2018-12-06 16:37,메디콕스,54180,대표이사변경,메디콕스
564,2018-12-05 07:12,THQ,192410,회생계획 인가,더에이치큐
563,2018-12-04 17:00,이엠네트웍스,87730,대표이사변경,이엠네트웍스
562,2018-12-04 16:22,KMH하이텍,52900,소송등의제기ㆍ신청(일정금액 이상의 청구),케이엠에이치하이텍
561,2018-12-04 16:05,톱텍,108230,횡령ㆍ배임혐의발생,톱텍
560,2018-12-04 15:54,피에스엠씨,24850,소송 등의 제기ㆍ신청(경영권 분쟁 소송),피에스엠씨
559,2018-12-04 10:55,빅텍,65450,대표이사변경,빅텍
558,2018-12-03 17:08,비보존 헬스케어,82800,[정정]대표이사변경,비보존 헬스케어
557,2018-12-03 16:40,비보존 헬스케어,82800,대표이사변경[정],비보존 헬스케어
556,2018-11-30 17:07,디이엔티,79810,대표이사변경,디이엔티
555,2018-11-30 16:23,이지홀딩스,35810,대표이사변경,이지홀딩스
554,2018-11-30 16:22,에이치디,102210,대표이사변경,에이치디
553,2018-11-30 16:15,서울반도체,46890,대표이사변경,서울반도체
552,2018-11-29 18:12,파인넥스,123260,소송등의판결ㆍ결정,파인넥스
551,2018-11-29 18:11,파인넥스,123260,소송등의판결ㆍ결정,파인넥스
550,2018-11-29 16:44,한국테크놀로지,53590,대표이사변경,한국테크놀로지
549,2018-11-29 13:45,대한그린파워,60900,대표이사변경,대한그린파워
548,2018-11-29 13:43,이엠앤아이,83470,파산신청 기각,이엠앤아이
547,2018-11-28 18:11,비씨월드제약,200780,소송등의제기,비씨월드제약
546,2018-11-28 17:04,휴림로봇,90710,소송등의판결ㆍ결정,휴림로봇
545,2018-11-28 11:47,휴림로봇,90710,소송등의판결ㆍ결정,휴림로봇
544,2018-11-27 18:00,모다,149940,소송등의판결ㆍ결정(일정금액 이상의 청구),모다
543,2018-11-27 17:24,파인넥스,123260,소송 등의 제기ㆍ신청(경영권 분쟁 소송),파인넥스
542,2018-11-27 17:08,럭슬,33600,대표이사변경,럭슬
541,2018-11-27 17:00,파인넥스,123260,소송 등의 제기ㆍ신청(경영권 분쟁 소송),파인넥스
540,2018-11-26 17:12,상상인인더스트리,101000,횡령ㆍ배임 혐의 진행사항,상상인인더스트리
539,2018-11-26 16:45,팬스타엔터프라이즈,54300,소송등의판결ㆍ결정(주주총회 소집 허가),팬스타엔터프라이즈
538,2018-11-23 19:11,화진,134780,소송 등의 제기ㆍ신청(경영권 분쟁 소송),에스엠화진
537,2018-11-23 18:39,이엠앤아이,83470,소송등의판결ㆍ결정(경영권분쟁소송-직무집행정지가처분),이엠앤아이
536,2018-11-23 10:22,좋은사람들,33340,소송등의판결ㆍ결정,좋은사람들
535,2018-11-22 18:33,케이에스피,73010,[정정]회생계획 인가,케이에스피
534,2018-11-22 16:19,에이비프로바이오,195990,소송 등의 제기ㆍ신청(경영권 분쟁 소송),에이비프로바이오
533,2018-11-22 15:29,모다,149940,소송등의판결ㆍ결정,모다
532,2018-11-22 14:56,이엠앤아이,83470,파산신청,이엠앤아이
531,2018-11-21 18:20,화진,134780,소송등의판결ㆍ결정,에스엠화진
530,2018-11-21 17:18,이엠앤아이,83470,파산신청 기각,이엠앤아이
529,2018-11-20 17:33,휴림로봇,90710,소송등의판결ㆍ결정,휴림로봇
528,2018-11-19 16:58,휴림로봇,90710,소송등의판결ㆍ결정,휴림로봇
527,2018-11-19 16:08,썬텍,122800,대표이사변경[정],썬테크놀로지스
526,2018-11-15 18:31,상상인인더스트리,101000,대표이사변경,상상인인더스트리
525,2018-11-15 18:21,화진,134780,소송등의판결ㆍ결정,에스엠화진
524,2018-11-15 18:21,화진,134780,소송등의판결ㆍ결정,에스엠화진
523,2018-11-14 13:28,비츠로시스,54220,대표이사변경,비츠로시스
522,2018-11-13 18:09,이엠앤아이,83470,파산신청,이엠앤아이
521,2018-11-13 17:50,이엠앤아이,83470,파산신청 기각,이엠앤아이
520,2018-11-13 17:46,모다,149940,소송등의판결ㆍ결정,모다
519,2018-11-13 10:52,화진,134780,소송등의판결ㆍ결정,에스엠화진
518,2018-11-12 17:53,앤디포스,238090,대표이사변경,앤디포스
517,2018-11-12 17:37,에스에프씨,112240,소송등의제기ㆍ신청(일정금액 이상의 청구)(주식인수대금등의 청구의 소),에스에프씨
516,2018-11-12 15:34,에이피티씨,89970,대표이사변경,에이피티씨
515,2018-11-09 18:45,KMH하이텍,52900,소송등의판결ㆍ결정(일정금액 이상의 청구),케이엠에이치하이텍
514,2018-11-09 10:57,경남제약,53950,대표이사변경,경남제약
513,2018-11-09 08:50,이큐셀,160600,소송등의판결ㆍ결정(일정금액 이상의 청구)[정],이큐셀
512,2018-11-09 08:50,이큐셀,160600,소송등의판결ㆍ결정(자율공시:일정금액미만의청구)[정],이큐셀
511,2018-11-08 16:38,이브이첨단소재,131400,대표이사변경,이브이첨단소재
510,2018-11-08 07:15,이큐셀,160600,소송등의제기ㆍ신청(자율공시:일정금액미만의청구),이큐셀
509,2018-11-08 07:15,이큐셀,160600,소송등의제기ㆍ신청(일정금액 이상의 청구),이큐셀
508,2018-11-07 16:59,휴림로봇,90710,소송등의판결ㆍ결정,휴림로봇
507,2018-11-07 16:50,휴림로봇,90710,소송 등의 제기ㆍ신청(경영권 분쟁 소송)(이사직무집행정지 가처분신청서),휴림로봇
506,2018-11-07 15:57,이노와이어리스,73490,대표이사변경,이노와이어리스
505,2018-11-05 17:19,이브이첨단소재,131400,소송 등의 제기ㆍ신청(경영권 분쟁 소송),이브이첨단소재
504,2018-11-05 14:43,에치에프알,230240,대표이사변경,에치에프알
503,2018-11-02 17:15,이엠앤아이,83470,파산신청,이엠앤아이
502,2018-11-02 10:46,피에스엠씨,24850,소송등의판결ㆍ결정,피에스엠씨
501,2018-11-01 18:38,화진,134780,대표이사변경,에스엠화진
500,2018-11-01 17:10,옵트론텍,82210,대표이사변경,옵트론텍
499,2018-11-01 15:52,매일홀딩스,5990,대표이사변경(자회사의 주요경영사항),매일홀딩스
498,2018-10-31 17:47,스킨앤스킨,159910,소송등의판결ㆍ결정,스킨앤스킨
497,2018-10-31 17:30,스킨앤스킨,159910,[정정]소송 등의 제기ㆍ신청(경영권 분쟁 소송),스킨앤스킨
496,2018-10-31 17:28,스킨앤스킨,159910,[정정]소송등의제기,스킨앤스킨
495,2018-10-31 17:00,이브이첨단소재,131400,소송등의판결ㆍ결정,이브이첨단소재
494,2018-10-31 16:59,이브이첨단소재,131400,소송등의판결ㆍ결정,이브이첨단소재
