회사명,거래소코드,회계년도,총자본증가율,유형자산증가율,유동자산증가율,영업이익증가율,경상이익증가율 (2007년 이전 발생),순이익증가율,재고자산증가율,자기자본증가율,매출액증가율,종업원1인당 부가가치증가율,종업원수증가율,비유동자산증가율,종업원1인당 매출액증가율,종업원1인당 인건비증가율
한일화학공업(주),007770,2015/12,3.61,-1.72,12.05,35.18,0,14.08,2.27,3.41,2.64,11.85,0,-1.37,2.64,5.93
한일화학공업(주),007770,2016/12,6.9,-1.76,19.92,44.32,0,52.79,47.59,4.54,-2.75,20.31,7.14,-1.83,-9.23,-4.7
한일화학공업(주),007770,2017/12,4.12,-1.54,10.65,27.52,0,-12.54,5.29,3.39,23.82,-5.32,-0.95,-1.23,25.01,4.79
한일화학공업(주),007770,2018/12,-3.22,6.13,-12.59,-36.95,,-62.48,-27.98,0.48,6.62,-35.62,3.85,5.38,2.67,-6.52
한일화학공업(주),007770,2019/12,6.77,23.84,-1.88,-13.12,,-3.85,10.04,0.82,-14.91,-10.69,1.85,13.35,-16.46,10.76
한일화학공업(주),007770,2020/12,20.76,-18.27,73.67,-30.07,,-99.31,-26.78,-0.5,-15.78,-36.9,-13.64,-14.11,-2.48,8.15
한주금속(주),198940,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한주금속(주),198940,2001/12,3.9,-1.25,7.19,0,0,0,31.36,5.73,42.92,0,0,1.46,0,0
한주금속(주),198940,2002/12,17.21,4.11,32.78,42.99,0,193.79,-15.96,31.43,18.86,0,0,4.99,0,0
한주금속(주),198940,2003/12,22.2,28.69,15.8,8.4,0,-95.02,113.61,1.4,12.81,0,0,28.55,0,0
한주금속(주),198940,2004/12,24.91,16.32,35.08,3.15,0,2527,16.2,36.19,14.93,0,0,15.81,0,0
한주금속(주),198940,2005/12,-0.07,16.42,-14.89,-68.61,0,-76.54,10.01,2.26,12.42,0,0,15.39,0,0
한주금속(주),198940,2006/12,13.61,-3.19,33.19,115.64,0,69.94,10.28,8.5,13.19,0,0,-1.44,0,0
한주금속(주),198940,2007/12,6.37,5.44,6.21,96.51,,56.08,25.06,11.27,12.25,0,0,6.53,0,0
한주금속(주),198940,2008/12,26.15,38.7,17.74,-77.57,0,0,2.21,0.53,-0.97,0,0,34.88,0,0
한주금속(주),198940,2009/12,-10.7,-3.15,-18.59,162.07,0,0,-15.47,-18.72,-16,0,0,-3.56,0,0
한주금속(주),198940,2010/12,-9.49,-5.45,-12.35,0,0,0,65.72,-58.07,26.93,0,0,-7.3,0,0
한주금속(주),198940,2011/12,-0.63,-4.11,3.19,0,0,0,18.53,-11.93,-2.55,0,0,-3.39,0,0
한주금속(주),198940,2012/12,8.53,-0.91,19.82,-45.89,0,0,-26.21,57.51,-3.07,0,0,-0.19,0,0
한주금속(주),198940,2013/12,-7.42,1.93,-17.97,44.52,0,157.88,5.77,19.52,1.7,0,0,2.34,0,0
한주금속(주),198940,2014/12,25.07,7.12,47.58,0,0,0,50.68,-55.65,9.8,0,0,8.37,0,0
한주금속(주),198940,2015/12,-5.86,8.78,-20.45,0,,0,-11.24,73.03,10.59,-26.85,23.43,8.9,-10.4,-28.2
한창산업(주),079170,2004/12,,,,,,,,,,,,,,
한창산업(주),079170,2005/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
한창산업(주),079170,2006/12,22.65,-1.14,24.98,149.78,,186.92,66.32,14.84,73.78,126.74,1.45,10.44,71.3,14.42
한창산업(주),079170,2007/12,-0.76,-3.52,-6.06,-65.66,,-42.51,-43.66,4.91,4.09,-31.37,-7.14,30.61,12.09,26.34
한창산업(주),079170,2008/12,16.58,70.54,6.36,-54.23,0,15.1,26.09,8.09,-19.8,8.51,-1.54,60.08,-18.54,-9.2
한창산업(주),079170,2009/12,-8.14,11.87,-13.42,59.32,0,-57.93,11.92,1,-26.21,-33.33,0,6.79,-26.21,-20.52
한창산업(주),079170,2010/12,23.12,120.82,11.85,0,0,15.47,-21.17,19.08,21.74,6.75,18.75,48.97,2.51,20.14
한창산업(주),079170,2011/12,1.97,-5.88,-7.67,0,0,-50.94,14.32,1.07,30.88,-37.81,11.84,18.55,17.02,-22.12
한창산업(주),079170,2012/12,-0.08,-2.78,2.8,0,0,-59.35,41.69,-1,-6.62,2.79,-9.41,-3.93,3.08,25.01
한창산업(주),079170,2013/12,-1.73,1.06,-2.48,0,0,424.18,-8.15,1.79,-8.31,99.13,-9.09,-0.65,0.86,2.87
한창산업(주),079170,2014/12,2.44,16.42,-2.77,-65.77,0,-46.56,21.05,0.58,-9.97,-21.46,1.43,9.79,-11.24,-10.08
한창산업(주),079170,2015/12,-8.04,-8.89,-8.59,0,0,0,-42.14,-4.61,1.27,-96.37,2.82,-7.36,-1.5,-1.14
한창산업(주),079170,2016/12,3.54,-0.3,8.03,0,0,0,11.6,3.07,-0.66,2821.63,-2.74,-2,2.14,16.44
한창산업(주),079170,2017/12,4.53,6.22,3.55,-31.64,0,-40.55,54.11,0.91,13.64,-4.48,-9.86,5.85,26.07,38.21
한창산업(주),079170,2018/12,1.52,-0.46,1.46,-85.59,,17.88,-22.11,1.43,15.56,-0.51,12.5,1.59,2.72,-14.36
한창산업(주),079170,2019/12,2.66,-30.09,3.67,191.11,,-17.31,18.63,-0.2,4.85,-7.36,5.56,1.31,-0.67,-8.84
한창산업(주),079170,2020/12,-0.38,10.12,12.03,-5.65,,0.14,-12.56,0.65,-13.89,0.73,9.21,-17.21,-21.15,8.57
해성산업(주),034810,2000/12,153.93,387.36,-13.17,33.87,,1.87,0,229.13,2.91,15.68,-9.52,177.75,13.75,0.98
해성산업(주),034810,2001/12,5.07,3.67,-69.6,53.64,65.72,71.29,0,5.68,13.79,43.67,-4.39,8.4,19.01,14.42
해성산업(주),034810,2002/12,3.24,0.12,55.23,23,24.11,24.48,0,3.09,5.82,17.02,-3.67,2.59,9.85,10.32
해성산업(주),034810,2003/12,2.12,-0.55,33.48,14.97,-16.01,-7.84,0,4.3,5.1,-4.19,-2.86,1.52,8.2,7.8
해성산업(주),034810,2004/12,2.72,-0.67,72.86,-9.72,-5.75,-9.4,0,3.47,2.32,1.53,-1.96,0.98,4.36,8.3
해성산업(주),034810,2005/12,2.88,-0.62,42.06,17.69,2.9,4.63,0,2.61,-2.12,7.03,-10,1.22,8.76,-1.82
해성산업(주),034810,2006/12,1.22,-0.5,14.77,-9.75,-41.62,-42.06,0,1.3,0.98,-17.64,-2.22,0.41,3.28,2.61
해성산업(주),034810,2007/12,1.9,-0.45,30.96,6.85,,11.2,0,1.55,2.33,6.48,-1.14,-0.08,3.5,-0.17
해성산업(주),034810,2008/12,1.51,-0.45,20.48,0.2,0,32.12,0,2.39,5.59,1.39,0,-0.19,5.59,3.32
해성산업(주),034810,2009/12,2.2,-0.59,-4.35,19.96,0,86.9,0,4.73,2.45,54.18,-5.75,2.91,8.7,8.38
해성산업(주),034810,2010/12,4.21,-0.47,39.99,7.15,0,-32.01,0,2.95,3.11,-16.54,-2.44,0.61,5.68,0.03
해성산업(주),034810,2011/12,5.99,-6.27,18.79,13.78,0,1.14,0,5.17,2.9,6.05,-6.25,4.2,9.76,2.93
해성산업(주),034810,2012/12,1.22,-0.51,11.01,-0.05,0,-7.28,0,2.34,1.47,-1.38,-2.67,-0.34,4.25,2.31
해성산업(주),034810,2013/12,4.27,0.35,18.78,-10.39,0,55.29,0,4.37,2.44,29.16,1.37,1.7,1.06,10.27
해성산업(주),034810,2014/12,1.75,0.03,-12.09,-3,0,-25.17,0,2.63,0.07,-13.03,-6.76,4.61,7.32,6.27
해성산업(주),034810,2015/12,2.43,1.75,-20.64,-8.2,0,-16.94,0,1.91,-4.58,-12.19,10.14,6.44,-13.37,-15.74
해성산업(주),034810,2016/12,6.81,11.73,21.81,-12.86,0,66.69,0,3.71,-2.19,48,-9.21,4.87,7.74,19.26
해성산업(주),034810,2017/12,5.97,29.76,-75.47,-0.02,0,-45.88,0,1.4,0.76,-28.11,1.45,18.25,-0.68,-2.38
해성산업(주),034810,2018/12,12.73,-99.59,14.71,13.1,,-77.74,0,-0.46,22.39,-7.86,-1.43,12.66,24.16,4.22
해성산업(주),034810,2019/12,10.77,21.29,57.84,90.72,,207.24,0,-2.05,35.69,56.22,-5.8,9.27,44.04,19
해성산업(주),034810,2020/12,275.04,65.19,105.3,53.4,,14375.6,0,314.57,705.95,2464.21,6.15,282.85,659.23,24.7
해성옵틱스(주),076610,2004/12,,,,,,,,,,,,,,
해성옵틱스(주),076610,2005/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
해성옵틱스(주),076610,2006/12,2.81,20.37,-24.94,248.08,0,1852.51,-49.55,34.68,-5.78,0,0,15.71,0,0
해성옵틱스(주),076610,2007/12,74.46,128.64,15.09,0,,0,45.3,18.17,-33.52,0,0,92.36,0,0
해성옵틱스(주),076610,2008/12,17.67,8.82,43.85,0,0,0,123.51,37.4,34.76,0,0,12.95,0,0
해성옵틱스(주),076610,2009/12,-0.54,-4.97,44.4,13.61,0,0,46.85,-23.7,51.48,0,0,-10.87,0,0
해성옵틱스(주),076610,2010/12,-3.12,-7.39,10.21,96.24,0,0,-9.1,43.43,30.51,0,0,-8.08,0,0
해성옵틱스(주),076610,2011/12,111.57,73.77,165.51,40.84,0,81.87,17.29,189.13,32.07,0,0,87.49,0,0
해성옵틱스(주),076610,2012/12,69.23,43.62,112.83,310.35,0,163.15,-22.18,6.39,114.32,0,0,41.66,0,0
해성옵틱스(주),076610,2013/12,62.29,15.8,86.45,60.84,0,133.13,322.32,282.62,186.18,0,0,39.35,0,0
해성옵틱스(주),076610,2014/12,16.48,26.55,9,-72.52,,-61.97,94.18,7.12,4.13,-37.61,15.71,25.99,-10.01,-2.18
해성옵틱스(주),076610,2015/12,15.85,-6.64,33.27,38.73,0,33.72,-3.65,14.42,47.85,13.42,11.11,-3.29,33.06,-4.16
해성옵틱스(주),076610,2016/12,16.78,-25.91,28.19,-60,0,-54.84,57.02,3.46,28.37,-26.55,-4.44,-0.51,34.34,7.51
해성옵틱스(주),076610,2017/12,-13.53,-13.31,-16.81,0,0,0,-56.34,-10.84,-26.07,-46.89,3.49,-7.13,-28.56,53.05
해성옵틱스(주),076610,2018/12,-20.21,-43.08,-7.14,0,,0,-96.89,-18.74,-66.12,-105.65,7.87,-43.07,-68.59,15.96
해성옵틱스(주),076610,2019/12,-7.27,-13.41,-7.12,0,,0,140.68,17.06,-2.31,0,-50.52,-7.7,97.45,120.43
해성옵틱스(주),076610,2020/12,-31.33,-68.34,-76.45,-84.15,,0,-76.6,-36.13,-31.72,0,-17.89,98.14,-16.84,14.65
해원에스티(주),058480,2000/12,53.43,5.06,108.25,70.01,41.02,50.64,83.04,62.03,89.1,0,0,3.26,0,0
해원에스티(주),058480,2001/12,53.03,12.84,69.35,19.21,38.97,34.37,59.17,100.18,54.48,-5.92,42.86,22.93,8.14,3.96
해원에스티(주),058480,2002/12,81.19,42.74,68.28,31.34,14.39,14.48,36.44,12.59,45.23,-10.79,41.43,114,2.69,7.94
해원에스티(주),058480,2003/12,2.31,9.99,17.05,-70.58,,0,-26.95,-26.44,24.27,-78.05,-11.11,-27.17,39.8,28.41
해원에스티(주),058480,2004/12,-5.35,2.36,-21.4,229.38,0,0,0.78,4.91,13.18,208.78,-9.09,46.24,24.49,-50.72
해원에스티(주),058480,2005/12,26.1,19.43,31.44,-26.41,154.27,169.94,74.99,49.42,12.03,62.06,-6.25,16.87,19.5,13.6
해원에스티(주),058480,2006/12,2.69,-33.62,16.84,16.51,-83.29,-90.44,14.22,10.76,-0.16,-32.44,12,-24.81,-10.86,7.11
해원에스티(주),058480,2007/12,13.52,-3.32,9.21,-88.79,,0,-21.66,36.36,13.87,-12.23,-4.76,26.55,19.57,3.13
해원에스티(주),058480,2008/12,17.07,36.73,17.58,1200.89,0,0,50.85,4.37,16.62,86.77,-10,15.73,29.58,30.87
해원에스티(주),058480,2009/12,-9.48,-12.09,-10.23,-35.4,0,412.96,-24.05,-19.05,-20.07,66.38,-18.06,-7.49,-2.46,-1.94
헝셩그룹유한회사,900270,2015/12,,,,,,,,,,,,,,
헝셩그룹유한회사,900270,2016/12,,,,,,,,,,,,,,
헝셩그룹유한회사,900270,2017/12,,,,,,,,,,,,,,
헝셩그룹유한회사,900270,2018/12,,,,,,,,,,,,,,
헝셩그룹유한회사,900270,2019/12,,,,,,,,,,,,,,
헝셩그룹유한회사,900270,2020/12,,,,,,,,,,,,,,
현대무벡스(주),319400,2019/12,,,,,,,,,,,,,,
현대무벡스(주),319400,2020/12,,,,,,,,,,,,,,
현대바이오사이언스(주),048410,2000/12,,,,,,,,,,,,,,
현대바이오사이언스(주),048410,2001/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현대바이오사이언스(주),048410,2002/12,9.45,14.34,9.61,-60.85,-68.38,-69.66,4.47,64.85,17.4,0,0,9.17,0,0
현대바이오사이언스(주),048410,2003/12,9.59,-8.46,13.74,17.55,,57.82,39.18,1.75,10.38,58.27,-21.4,1.79,40.42,36.61
현대바이오사이언스(주),048410,2004/12,5.62,34.78,2.49,24.23,-68.61,-81.06,9.08,-2.61,18.42,-37.9,23.67,12.2,-4.24,-36.96
현대바이오사이언스(주),048410,2005/12,67.86,-8.87,97.98,0,-775.51,0,-52.21,-10.46,-26.15,-79.48,-1.44,9.97,-25.07,24.51
현대바이오사이언스(주),048410,2006/12,-21.03,-35.81,-30.19,0,0,0,-1.82,0,-51.16,-5419.17,-38.35,10.69,-20.78,48.25
현대바이오사이언스(주),048410,2007/12,3.27,-34.16,2.01,0,,0,-19.95,0,-41.86,0,-9.45,6.02,-35.8,-40.39
현대바이오사이언스(주),048410,2008/12,-31.44,48.41,-8.22,0,0,176.35,23.28,-7.8,9.46,29.37,5.22,-80.18,4.04,46.44
현대바이오사이언스(주),048410,2009/12,-34.3,12.33,-39.34,0,0,0,-14.62,-23.53,-24.2,-167.78,-26.45,14.64,3.06,23.46
현대바이오사이언스(주),048410,2010/12,-9.06,-14.08,-6.33,0,0,0,39.7,-16.43,-7.53,0,-1.12,-23.1,-6.48,-0.92
현대바이오사이언스(주),048410,2011/12,-30.3,-23.05,-31.14,0,0,0,-15.4,-56.2,-52.15,-14883.14,-7.95,-25.05,-48.01,13.94
현대바이오사이언스(주),048410,2012/12,-20.73,41.24,-42.9,0,0,0,4.35,32.54,-24.47,0,-30.86,106.95,9.24,6.21
현대바이오사이언스(주),048410,2013/12,1.44,-21.27,9.78,0,0,0,-14.02,14.91,-26.88,0,-44.64,-11.81,32.08,85.81
현대바이오사이언스(주),048410,2014/12,8.92,0.52,9.84,0,0,0,-64.5,6.52,28.35,0,-3.23,7.1,32.63,-53.68
현대바이오사이언스(주),048410,2015/12,31.08,-4.89,52.13,28.68,0,0,14.31,9.79,17.16,11.57,106.67,-11.62,-43.31,-0.12
현대바이오사이언스(주),048410,2016/12,17.16,87.07,3.32,0,0,0,12.89,-29.21,-4.89,-122.4,19.35,65.44,-20.31,22.13
현대바이오사이언스(주),048410,2017/12,-3.62,-6.31,2.73,0,0,0,89.03,70.59,-9.11,0,-17.57,-17.47,10.26,-0.46
현대바이오사이언스(주),048410,2018/12,4.93,-11.65,-6.23,25.16,,167.68,-45.46,31.19,-4.42,22.44,-14.75,35.23,12.13,-3.56
현대바이오사이언스(주),048410,2019/12,22.22,-13.46,-0.31,31.66,,-35.92,126.45,18.5,-5.93,3.58,-1.92,64.62,-4.08,-11.56
현대바이오사이언스(주),048410,2020/12,44.51,-7.26,24.83,0,,0,-25.29,6.73,-50.39,-112.99,11.76,66.93,-55.61,17.64
현대사료(주),016790,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현대사료(주),016790,2001/12,20.66,0.15,24.28,16.07,0,250.07,-14.74,3.71,10.84,0,0,5.07,0,0
현대사료(주),016790,2002/12,9.8,5.2,14.61,59.85,0,549.75,73.75,-15.82,9.48,0,0,-14.65,0,0
현대사료(주),016790,2003/12,-13.49,20.61,-18.36,-52.76,0,-58.05,30.46,21.19,-18.22,0,0,19.77,0,0
현대사료(주),016790,2004/12,4.25,-9.85,6.68,-57.73,0,28.62,-11.4,15.52,17.3,0,0,-7.09,0,0
현대사료(주),016790,2005/12,-14.13,-3.39,-17.81,43.81,0,-49.37,-14.79,3.82,-7.08,0,0,5.6,0,0
현대사료(주),016790,2006/12,-0.95,-6.01,-10.25,-108.52,0,-49.82,-4.44,-1.05,-11.55,0,0,37.76,0,0
현대사료(주),016790,2007/12,41.55,7.09,59.63,0,,-79.09,86.59,-4.87,28.01,0,0,-7.5,0,0
현대사료(주),016790,2008/12,82.16,276.54,60.71,547.26,0,0,168.48,30.65,72.39,0,0,182.55,0,0
현대사료(주),016790,2009/12,15.09,-0.45,18.19,48.4,0,0,1.12,58.32,37.61,0,0,6.85,0,0
현대사료(주),016790,2010/12,-3.65,-0.11,-7.21,-55.77,0,-65.29,-40.76,14.05,-14.52,0,0,6.84,0,0
현대사료(주),016790,2011/12,37.16,-0.98,52.35,-41.66,0,-84.32,72.59,1.93,-1.77,0,0,-1.69,0,0
현대사료(주),016790,2012/12,-8.48,-0.86,-9.89,166.07,0,1198.18,8.2,24.59,33.44,0,0,-2.86,0,0
현대사료(주),016790,2013/12,-0.8,1.05,-4.2,86.29,0,6,-17.99,20.92,1.26,0,0,11.68,0,0
현대사료(주),016790,2014/12,-3.26,6.5,-2.91,-19.52,0,-51.86,-2.52,2.98,-5.89,0,0,-4.33,0,0
현대사료(주),016790,2015/12,17.54,2.66,23.1,-16.94,0,-33.43,-1.75,2.08,-7.25,0,0,-0.23,0,0
현대사료(주),016790,2016/12,-22.88,0.61,-28.02,7.8,0,57.19,-34.63,5.05,-14.93,0,0,-2.57,0,0
현대사료(주),016790,2017/12,2.43,-0.77,4.84,-20.68,0,59.53,-17.2,9.51,-18.2,0,0,-4.58,0,0
현대사료(주),016790,2018/12,10.86,2.54,10.95,-69,,0,35.69,16.59,20.3,0,0,10.57,0,0
현대사료(주),016790,2019/12,3.54,1.65,4.41,378.51,,0,30.63,4.63,12.73,126.04,0,0.73,12.73,11.86
현대사료(주),016790,2020/12,0.85,-1.19,1.02,0,,-96.06,-27.09,-0.82,-9.05,-48.28,2.47,0.27,-11.24,-9.47
현대에이치티(주),039010,2000/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현대에이치티(주),039010,2001/12,30.28,-19.97,32.38,-27.71,,25.87,85.95,1.45,18.72,2.49,9.52,19.95,8.4,4.94
현대에이치티(주),039010,2002/12,28.23,11.94,29.33,91.74,63.3,51.9,11.92,20.15,57.75,-3.09,34.78,22.25,17.04,-17.56
현대에이치티(주),039010,2003/12,48.51,-11.27,55.91,106.53,101.36,95.49,29.37,34.76,49.69,57.36,8.06,5.92,38.52,27.53
현대에이치티(주),039010,2004/12,3.76,-4.74,3.54,-20.62,-24.51,-25.43,10.25,13.39,10.34,-35.31,14.18,5.58,-3.36,-31.18
현대에이치티(주),039010,2005/12,23.61,1485.95,8.99,-12.69,-6.72,-6.17,22.21,13.73,-3.44,0.05,4.58,145.07,-7.66,15.26
현대에이치티(주),039010,2006/12,4.4,94.81,-5.38,-8.84,1.87,5.67,-2.12,14.74,0.63,-2.41,15.63,40.51,-12.96,1.53
현대에이치티(주),039010,2007/12,25.69,11.33,36.96,57.81,,58.58,52.02,17.68,41.33,20.86,5.41,-2.36,34.08,10.29
현대에이치티(주),039010,2008/12,-2.3,-2.08,-7.37,-38.97,0,-35.24,-20.19,3.34,4.57,-1.76,-20,15.41,30.71,12.14
현대에이치티(주),039010,2009/12,-8.63,-0.8,-10.04,0,0,0,0.78,-3.65,-19.72,-61.96,-0.64,-4.67,-19.21,-12.08
현대에이치티(주),039010,2010/12,-18.16,-3.42,-23.79,0,0,0,1,-10.8,-19.42,-41.03,1.94,-3.26,-20.95,-5.03
현대에이치티(주),039010,2011/12,-4.97,-2.02,-6.92,0,0,0,-17.7,-21.31,-18.85,-134.87,-27.85,-0.9,12.47,46.85
현대에이치티(주),039010,2012/12,-25.66,-1.64,-36.66,0,0,0,-44.22,-1.85,-8.86,0,-2.63,-4.15,-6.4,-29.2
현대에이치티(주),039010,2013/12,24.16,-4.42,47.63,0,0,0,24.58,-0.78,2.84,-1.22,0.9,-6.18,1.92,5.12
현대에이치티(주),039010,2014/12,14.25,-1.37,20.7,0,0,0,32.33,24.18,56.19,134.5,3.57,1.13,50.8,15.71
현대에이치티(주),039010,2015/12,16.35,-1.55,24.25,63.63,0,57.81,-6.99,29.11,7.36,40.43,-1.72,-2.82,9.24,13.46
현대에이치티(주),039010,2016/12,13.33,-0.89,18.16,23.61,0,19.89,-13.6,23.67,11.66,14.93,5.26,-1.68,6.08,3.01
현대에이치티(주),039010,2017/12,40.18,-0.22,46.85,65.07,0,45.25,51.31,31.17,33.61,29.28,10,15.3,21.46,0.62
현대에이치티(주),039010,2018/12,10.53,3.38,-0.45,13.98,,11.52,0.63,25.34,8.51,-9.17,25,62.7,-13.19,-12.2
현대에이치티(주),039010,2019/12,-1.76,-0.1,-12.7,-47.75,,-37.46,-8.27,8.49,-17.89,-35.22,4.85,30.04,-21.68,-2.8
현대에이치티(주),039010,2020/12,-0.85,-1.72,-21.92,-17.84,,-14.32,-30.67,5.7,-0.83,-6.97,6.36,40.27,-6.76,1.3
현대정보기술(주),026180,2000/12,14.94,2.85,34.52,-43.05,-26.22,-27.04,0.44,34.96,16.16,148.49,0.37,0.8,15.74,4901.2
현대정보기술(주),026180,2001/12,-13.93,4.53,-13.62,0.62,,-1568.06,-56.95,-24.39,-20.86,-40.03,-15.65,-14.23,-6.18,5.3
현대정보기술(주),026180,2002/12,-18.54,-16.03,-16.6,-122.76,0,0,-56.94,-42.48,-3.02,-40.82,-5.11,-20.43,2.2,1.63
현대정보기술(주),026180,2003/12,-14.61,-11.49,-12.33,0,0,0,-28.26,-1.95,-9.57,200.12,-20.42,-16.92,13.64,0.82
현대정보기술(주),026180,2004/12,-0.08,-2.92,5.59,65.26,11.01,11.01,-28.73,2.95,-6.68,-59.8,-13.24,-6.17,7.56,-89.79
현대정보기술(주),026180,2005/12,-12.61,-7.4,-21.01,-236.14,-902.74,-902.74,-22.38,-43.31,-12.26,-40.86,-14.39,-2.46,2.49,35.26
현대정보기술(주),026180,2006/12,-19.73,-15.68,-25.32,0,0,0,-22.35,-21.03,-5.03,3.78,-12.61,-14.26,8.67,-14.72
현대정보기술(주),026180,2007/12,-6.9,-4.03,-10.19,0,,0,102.46,10.19,-17.83,68.11,-11.22,-4.1,-7.45,5.65
현대정보기술(주),026180,2008/12,6.39,14.74,1.29,-19.15,0,-58.18,-76.02,3.13,-10.58,14.54,-24.97,10.47,19.18,54.96
현대정보기술(주),026180,2009/12,0.97,18.8,-20.9,55,0,-48.82,-63.44,29.46,3.39,13.41,-3.48,16.98,7.12,57.24
현대정보기술(주),026180,2010/12,-11.53,-9.92,-17.42,0,0,0,84.39,-18.86,-20.97,-39.42,-9.7,-8.62,-12.48,0.44
현대정보기술(주),026180,2011/12,-8.48,-4.25,-16.35,0,0,0,-75.87,-10.67,0.95,19.33,1.38,-4.96,-0.43,-55.03
현대정보기술(주),026180,2012/12,-7.69,-29.97,-19.95,0,0,0,-40.31,-12.82,1.55,-38.31,7.26,-2.87,-5.33,-4.48
현대정보기술(주),026180,2013/12,-3.75,-9.44,7.83,0,0,0,-58.23,-32.94,-19.97,-122.87,-15.8,-7.51,-4.96,-18.7
현대정보기술(주),026180,2014/12,-1.23,-6.42,-2.5,0,0,0,485.62,-17.37,-6.1,0,-3.52,-0.75,-2.68,5.23
현대정보기술(주),026180,2015/12,11.37,0.37,50.76,0,0,0,-53.71,71.9,4.2,179.54,-9.9,-3.27,15.64,3.65
현대정보기술(주),026180,2016/12,4.93,1.34,5.36,34.93,0,0,207.85,3.67,13.09,13.54,5.2,4.68,7.49,-2.7
현대정보기술(주),026180,2017/12,2.57,17.08,-4.72,38.5,0,49.71,634.8,0.72,-7.78,-1.11,6.04,6.82,-13.04,-16.68
현대정보기술(주),026180,2018/12,-0.98,16.36,-10.72,-82.93,,0,-82.08,-14.32,-4.46,-20.87,-5.35,4.08,0.95,14.4
현우산업(주),092300,2001/12,,,,,,,,,,,,,,
현우산업(주),092300,2002/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현우산업(주),092300,2003/12,12.56,-0.38,29.38,141.81,0,169,-49.84,48.5,31.14,0,0,1.67,0,0
현우산업(주),092300,2004/12,80.23,100.68,52.03,5.25,0,62.3,190.16,83.77,28.1,0,0,103.47,0,0
현우산업(주),092300,2005/12,35.74,19.17,60.05,84.11,0,109.09,80.35,59.37,56.87,0,0,20.78,0,0
현우산업(주),092300,2006/12,24.74,21.92,26.94,-27.43,0,-23.48,36.96,26.58,17.02,0,0,22.94,0,0
현우산업(주),092300,2007/12,17.57,11.94,23.53,-16.39,,-27.37,20.35,64.01,14.71,0,0,12.55,0,0
현우산업(주),092300,2008/12,-1.03,3.51,-7.65,87.64,,50.52,9.04,12.26,22.87,32.7,-2.08,5.09,25.48,29.26
현우산업(주),092300,2009/12,57.22,75.81,39.84,84.61,0,123.39,26.86,40.13,18.52,52.41,-2.47,71.35,21.53,7.94
현우산업(주),092300,2010/12,40,66.92,2.95,-54.55,0,-70.9,21.24,29.36,16.25,-34.06,3.99,64.57,11.79,12.79
현우산업(주),092300,2011/12,11.64,16.91,3.6,-28.81,0,-56.94,-8.88,7.99,7.58,-11.74,14.63,14.97,-6.15,-5.71
현우산업(주),092300,2012/12,1.18,1.52,-0.89,-68.17,0,22.08,-13.19,1.82,-4.3,-9.22,11.55,1.95,-14.21,-11.56
현우산업(주),092300,2013/12,7.54,4.22,14.79,0,0,0,3.74,-1.01,-3.69,-21.19,1.91,4.9,-5.49,4.61
현우산업(주),092300,2014/12,-5.53,-6.46,-4.45,0,0,0,-4.53,-7.15,-9.99,-7.19,-11.76,-5.96,2.02,14.19
현우산업(주),092300,2015/12,-1.64,-4.1,4.95,0,0,0,60.05,0.06,24.55,23.68,20.3,-4.3,3.53,-11.24
현우산업(주),092300,2016/12,3.15,-2.96,18.75,43.31,0,5175.32,-10.99,10.25,11.94,58.25,-21.16,-3.76,41.99,62.12
현우산업(주),092300,2017/12,14.11,6.05,29.14,16.93,0,54.41,36.92,12.19,6.98,-24.8,39.94,5.9,-23.55,-32.78
현우산업(주),092300,2018/12,12.24,15.95,-0.69,-20.31,,43.98,4.87,5.02,15.96,7.32,3.2,20.86,12.37,11.24
현우산업(주),092300,2019/12,6.82,9.91,1.91,9.69,,-62.07,9.01,5.8,14.02,-24.02,-0.22,9.5,14.28,4.01
현우산업(주),092300,2020/12,6.46,-30.62,43.28,-85.38,,32.97,26.44,2.59,-9.23,25.95,-15.52,-12.32,7.45,31.32
현주컴퓨터(주),038960,2000/06,,,,,,,,,,,,,,
현주컴퓨터(주),038960,2001/06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
현주컴퓨터(주),038960,2002/06,35.47,57.67,30.95,0,,0,109.07,-7.29,-7.62,-84.82,8.86,42.71,-15.14,8.84
현주컴퓨터(주),038960,2003/06,0.14,-1.83,-11.94,0,0,0,-22.97,5.75,2.9,983.08,-28.08,17.89,43.09,36.47
현주컴퓨터(주),038960,2004/06,-29.61,-6.75,-34.31,0,-1723.79,0,-25.95,-81.89,-47.49,-296.58,-47.81,-24.45,0.61,27.03
현진소재(주),053660,2000/12,27.82,57.45,3.74,171.81,141.58,156.33,12.25,6.73,50.74,0,0,47.05,0,0
현진소재(주),053660,2001/12,24.88,13.31,44.79,16.35,22.86,14.21,64.7,19.59,53.72,28,27.54,13.67,20.53,-7.66
